"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1902662353088360760","Thu Mar 20 10:03:49 +0000 2025","3421"," Patrice Évra 🇫🇷 𝗦𝗢𝗨𝗣𝗖̧𝗢𝗡𝗡𝗘 la FIFA d avoir offert la Coupe du Monde à Messi 🇦🇷 : « 𝗢𝗻 𝘀𝗮𝗶𝘁 𝘁𝗼𝘂𝘀 𝗾𝘂 𝗲𝗻 𝟮𝟬𝟮𝟮 𝗶𝗹𝘀 𝗼𝗻𝘁 𝗱𝗼𝗻𝗻𝗲́ 𝗹𝗮 𝗖𝗼𝘂𝗽𝗲 𝗱𝘂 𝗺𝗼𝗻𝗱𝗲 𝗮̀ 𝗠𝗲𝘀𝘀𝗶 𝗧𝗼𝘂𝘁 𝗲́𝘁𝗮𝗶𝘁 𝗱𝗲́𝗷𝗮̀ 𝗲́𝗰𝗿𝗶𝘁. 𝗠𝗲̂𝗺𝗲 𝗹𝗲𝘀 https://t.co/68Q5dX8NrO","1902662353088360760","https://pbs.twimg.com/media/GmedUq0aAAE4ue7.jpg","","fr","France","106","172","211","https://x.com/_BeFootball/status/1902662353088360760","854342210","_BeFootball"
"1901575990557511902","Mon Mar 17 10:07:00 +0000 2025","3602"," #FIFACWC | @Flamengo https://t.co/nc9TBO96om","1901575990557511902","https://pbs.twimg.com/media/GmMhfjkaQAAgJyO.jpg","","und","","2","8","239","https://x.com/fifaworldcup_pt/status/1901575990557511902","142262635","fifaworldcup_pt"
"1902625405074309468","Thu Mar 20 07:37:00 +0000 2025","708","La FIFA qui demande à Gvardiol de laisser Messi faire la moitié du terrain seul https://t.co/Z20SypDBKl","1902625405074309468","https://pbs.twimg.com/ext_tw_video_thumb/1602764440897724417/pu/img/MtYxYv_dT4R7BnVA.jpg","","fr","Genève, Suisse","0","3","72","https://x.com/EdonitFCB/status/1902625405074309468","1154479560647426049","EdonitFCB"
"1901928969177375155","Tue Mar 18 09:29:37 +0000 2025","4880","Achalugo who teach you FIFA? https://t.co/cidk3lM85S","1901928969177375155","https://pbs.twimg.com/media/GmUCUOObUAA1UGE.jpg","","en","DM for promo","49","112","602","https://x.com/__CD2/status/1901928969177375155","1468325004848685057","__CD2"
"1902265513868235060","Wed Mar 19 07:46:55 +0000 2025","25916","What stops this Portugal team from winning the 2026 FIFA World Cup? https://t.co/X0yOAlRKiP","1902265513868235060","https://pbs.twimg.com/media/GmY0V21bUAAVP2O.jpg","","en","","2302","5442","1003","https://x.com/Utdjacobi_/status/1902265513868235060","879921382011875328","Utdjacobi_"
"1902035610044420356","Tue Mar 18 16:33:22 +0000 2025","25","One of the best Goal ️ ️ #FIFAWorldCup #FIFA #EuroCup https://t.co/JeDZsdhVku","1902035610044420356","https://pbs.twimg.com/ext_tw_video_thumb/1902035535482552320/pu/img/PMW-rBpwQJSBEp3k.jpg","","en","Georgia 🇺🇸 USA","0","24","12","https://x.com/SMRehmaan/status/1902035610044420356","2228863569","SMRehmaan"
"1902674134066200896","Thu Mar 20 10:50:38 +0000 2025","160","Out of the six games remaining for the FIFA World Cup qualifiers we have five on our home soil. We definitely going to 2026 FIFA World Cup. #FIFAWorldCupQualification 🇺🇸 https://t.co/rJCl5P594w","1902674134066200896","https://pbs.twimg.com/media/GmeoBHmagAABHuc.jpg","","en","Cape Town, South Africa ","3","8","23","https://x.com/Makonco_M/status/1902674134066200896","1270259057719414789","Makonco_M"
"1902228791747076272","Wed Mar 19 05:21:00 +0000 2025","20062","️ Valverde: Your favourite player in FIFA and not in Real Madrid? Cristiano Ronaldo. https://t.co/v0LbJWK7tG","1902228791747076272","https://pbs.twimg.com/media/GmX0jlJboAAy2Dv.jpg","","en","","1","23","702","https://x.com/CristianoXtra_/status/1902228791747076272","1229600073295618048","CristianoXtra_"
"1902359468056203447","Wed Mar 19 14:00:15 +0000 2025","5699","Começou a Data Fifa https://t.co/R44U19N4Pr","1902359468056203447","https://pbs.twimg.com/amplify_video_thumb/1902359304188923904/img/Ya1lpjpQsxm6UUEN.jpg","","pt","","30","47","557","https://x.com/samengo_ofc/status/1902359468056203447","1156760323858337793","samengo_ofc"
"1902650035113808069","Thu Mar 20 09:14:52 +0000 2025","1767","The new FIFA Club World Cup trophy at the Bridge https://t.co/0xXsCqy85d","1902650035113808069","https://pbs.twimg.com/media/GmeRwV3XEAEth9G.jpg","","en","Stamford Bridge, England","6","21","119","https://x.com/CFCBlues_com/status/1902650035113808069","1001409548832395265","CFCBlues_com"
"1902326577892888586","Wed Mar 19 11:49:34 +0000 2025","4718","Throw back to when a silver right back made it into the sweatiest team in FIFA ahead of a 95 rated TOTY Lahm. https://t.co/uUxmnz6Emc","1902326577892888586","https://pbs.twimg.com/media/GmZr7rKWUAAJmNG.jpg","","en","Bournemouth","31","70","78","https://x.com/NepentheZ/status/1902326577892888586","50853348","NepentheZ"
"1902662941331099720","Thu Mar 20 10:06:09 +0000 2025","1347"," SAVE YOUR FODDER 🇳🇱 Gullit 🇫🇷 Dembele 🇫🇷 POTM Mbappe (Favourite) 3 crazy top tier cards https://t.co/gEQyJ4nC4D","1902662941331099720","https://pbs.twimg.com/media/Gmed289WkAAPQeP.jpg","","en","","8","29","14","https://x.com/FIFA22_INFO/status/1902662941331099720","1412712220904103936","FIFA22_INFO"
"1902686801766092858","Thu Mar 20 11:40:58 +0000 2025","58","FIFA World Cup Qualifier One more sleep..... ️ South Africa 🇿🇦 vs 🇱🇸 Lesotho 21 March 2025 ⏰️ 18h00 Peter Mokaba Stadium SABC #FIFAWorldCupQualifier #BafanaPride @SABC_Sport https://t.co/z9CYSBa44m","1902686801766092858","https://pbs.twimg.com/media/Gmezj_GWIAAJ55k.jpg","","en","South Africa","0","5","21","https://x.com/BafanaBafana/status/1902686801766092858","191360802","BafanaBafana"
"1902452914519425212","Wed Mar 19 20:11:35 +0000 2025","1203","Davido don finally leave music dey play FIFA now https://t.co/GVvhJCVurH","1902452914519425212","https://pbs.twimg.com/media/GmbeyOMa8AAD7uA.jpg","","en","","9","97","69","https://x.com/provii8/status/1902452914519425212","1330441321635401728","provii8"
"1902653442415612048","Thu Mar 20 09:28:24 +0000 2025","1998","𝑺𝑻𝑨𝑹𝑻𝑰𝑵𝑮 𝑿𝑰🇯🇵 FIFAワールドカップ26 アジア最終予選 3/20(木) 19:35KO 🆚 日本代表 vs バーレーン代表 埼玉スタジアム2002 DAZN / テレビ朝日系列 最強の #代表みようぜ #サッカー日本代表 #daihyo #Ｊリーグ https://t.co/9qwBXZZrNb","1902653442415612048","https://pbs.twimg.com/media/GmeVMaSaIAAdlRZ.jpg","","ja","日本","124","24","477","https://x.com/J_League/status/1902653442415612048","2805040110","J_League"
"1902657271202549856","Thu Mar 20 09:43:37 +0000 2025","395","𝗣𝗟𝗔𝗬 𝗢𝗡 𝗮𝘀 𝗢𝗡𝗘 하나되어 빛나는 순간! 2026 FIFA 월드컵 아시아 3차 예선 오만전에 출전하는 🇰🇷축구국가대표팀의 선발명단을 공개합니다! Non-playing 엄지성 이동경 정승현 황재원 황인범 ▪팀 명단 28인 중 23인 경기 엔트리 등록 #월드컵 #3차예선 https://t.co/bddj4IoQbu","1902657271202549856","https://pbs.twimg.com/media/GmeYlv-bMAAxM-Q.jpg","","ko","Seoul","331","7","399","https://x.com/theKFA/status/1902657271202549856","154410419","theKFA"
"1902659673699803261","Thu Mar 20 09:53:10 +0000 2025","51","What stops this Portugal team from winning the 2026 FIFA World Cup? #MUFC https://t.co/0BHuMBHBW3","1902659673699803261","https://pbs.twimg.com/media/Gmea4FsX0AADQ5G.jpg","","en","","3","87","1","https://x.com/Anyimanutd/status/1902659673699803261","1667680816036474889","Anyimanutd"
"1902684139201101912","Thu Mar 20 11:30:23 +0000 2025","1622","𝗦𝗔𝗠𝗨𝗥𝗔𝗜 𝗕𝗟𝗨𝗘 本日の試合前に行われた、レーザーショーの様子を少しお届け️ #ワールドカップ 本戦出場に向けて、後半も大きな後押しをよろしくお願いします！ FIFAワールドカップ26アジア最終予選(3次予選) ️3.20(木・祝) ⌚️19:35(🇯🇵) 🆚バーレーン代表🇧🇭 https://t.co/qdHyDC5LJP","1902684139201101912","https://pbs.twimg.com/amplify_video_thumb/1902683978102145024/img/MaOZ6kspeYTvFDwE.jpg","","ja","日本","18","6","313","https://x.com/jfa_samuraiblue/status/1902684139201101912","108260481","jfa_samuraiblue"
"1902683481022271852","Thu Mar 20 11:27:46 +0000 2025","138","スコアレスでハーフタイムへ 🇯🇵 後半は誰の活躍を見たいですか？ #FIFAWorldCup | #WeAre26 https://t.co/rsOgXTJRfO","1902683481022271852","https://pbs.twimg.com/media/GmewgQ3bMAAvqbQ.jpg","","ja","","8","7","23","https://x.com/FIFAWorldCup_JP/status/1902683481022271852","1549674520713510912","FIFAWorldCup_JP"
"1902608640374403233","Thu Mar 20 06:30:23 +0000 2025","69","20 March Games UEFA Nations league 🇭🇷 Croatia vs France 🇫🇷 🇩🇰 Denmark vs Portugal 🇵🇹 🇮🇹 Italy vs Germany 🇩🇪 🇳🇱 Netherlands vs Spain 🇪🇸 FIFA World Cup Qualifying - CONMEBOL 🇧🇷 Brazil vs Colombia 🇨🇴 CONCACAF Nations League 🇨🇦 Canada vs Mexico 🇲🇽 Which games are you","1902608640374403233","","","en","INDIA","1","52","5","https://x.com/arcoffootball/status/1902608640374403233","1802117530279927808","arcoffootball"
"1900985348324553150","Sat Mar 15 19:00:00 +0000 2025","7612"," #FIFAWorldCup https://t.co/PvQ4wyVrqT","1900985348324553150","https://pbs.twimg.com/media/Gl_6_ysWMAAvlnI.jpg","","qme","","36","38","740","https://x.com/FIFAWorldCup/status/1900985348324553150","138372303","FIFAWorldCup"
"1902661845728559245","Thu Mar 20 10:01:48 +0000 2025","55","Presidential Support for the Warriors! The Government of Zimbabwe has reaffirmed its commitment to national football by extending significant financial support to the Warriors ahead of their upcoming crucial FIFA World Cup qualifiers. In recognition of the team s efforts and https://t.co/Kr3od5tbUF","1902661845728559245","https://pbs.twimg.com/media/GmecwfhWMAAKg9n.jpg","","en","66 Bishop Gaul Milton Park,Hre","7","28","8","https://x.com/online_zifa/status/1902661845728559245","2762567804","online_zifa"
"1902678770370400506","Thu Mar 20 11:09:03 +0000 2025","34","Do you know Rwanda 🇷🇼 and Sudan 🇸🇩 could qualify for the FIFA World Cup 2026? https://t.co/hrVd4zCElb","1902678770370400506","https://pbs.twimg.com/media/GmesQGqbAAEyZhi.jpg","","en","Africa","0","8","4","https://x.com/EricNjiiru/status/1902678770370400506","755556408","EricNjiiru"
"1902657708504879257","Thu Mar 20 09:45:22 +0000 2025","175","𝗣𝗟𝗔𝗬 𝗢𝗡 𝗮𝘀 𝗢𝗡𝗘 하나되어 빛나는 순간! 2026 FIFA 월드컵 아시아 3차 예선 오만전에 출전하는 🇰🇷축구국가대표팀의 배번명단을 공개합니다! Non-playing 엄지성 이동경 정승현 황재원 황인범 ▪팀 명단 28인 중 23인 경기 엔트리 등록 #대한민국 #월드컵 #3차예선 https://t.co/53D52kdc8Z","1902657708504879257","https://pbs.twimg.com/media/GmeZGANa0AAgZRs.jpg","","ko","Seoul","73","8","125","https://x.com/theKFA/status/1902657708504879257","154410419","theKFA"
"1902056898301473246","Tue Mar 18 17:57:57 +0000 2025","85","Here s today s #22DaysOfWins Challenge: Which football ️ player famously wore the #2️⃣2️⃣ jersey and won a #FIFA World Cup ? Drop your answer in the comments to win 22Bet GoodyBag! Prize: 22Bet Goody bag https://t.co/gybWBQ6dIV","1902056898301473246","https://pbs.twimg.com/media/GmV2oD3WAAAjVkp.jpg","","en","Nigeria","0","144","49","https://x.com/22betNaija/status/1902056898301473246","1334848872707919878","22betNaija"
"1901702052515909988","Mon Mar 17 18:27:55 +0000 2025","7","How will the US host the 2026 FIFA World Cup if Trump has all the players deported as soon as they land? https://t.co/SQRxd32wBU","1901702052515909988","https://pbs.twimg.com/media/GmQz8GJWAAEyK3h.jpg","","en","","0","3","1","https://x.com/DaitoYoshi/status/1901702052515909988","1455042757593075712","DaitoYoshi"
"1902527246734344449","Thu Mar 20 01:06:57 +0000 2025","3669","Australi 3-1 Indonesia Indonesia 0-1 Bahrain Suporter ngamuk turun lapangan sanksi FIFA federasi dibubarin ET ketangkep kasus korupsi beuemen. Ahhhh momen yang indah sekali~","1902527246734344449","","","in","","122","231","1342","https://x.com/godsavetheroots/status/1902527246734344449","1446301902","godsavetheroots"
"1902307105798844819","Wed Mar 19 10:32:11 +0000 2025","45","I stand for everyone when I say Cristiano Ronaldo is the greatest flop in FIFA World Cup history?? https://t.co/ApQykLuDkj","1902307105798844819","https://pbs.twimg.com/media/GmZaMk9XkAAyWtq.jpg","","en","London, England","0","44","4","https://x.com/semilimo/status/1902307105798844819","1183153139677044736","semilimo"
"1902149946058354750","Wed Mar 19 00:07:42 +0000 2025","5837","El calendario que le espera al América tras la fecha FIFA: https://t.co/69AhK41rbQ","1902149946058354750","https://pbs.twimg.com/media/GmXJtX5WAAAAeiH.jpg","","es","","29","168","225","https://x.com/InvictosSomos/status/1902149946058354750","4488217998","InvictosSomos"
"1901876971908309389","Tue Mar 18 06:02:59 +0000 2025","5520","There s lots of positive energy within Bafana Bafana squad ahead of their clash of the FIFA World Cup qualifiers against Lesotho. Let s fill up Peter Mokaba Stadium on Friday! https://t.co/HKmVpjSG3k","1901876971908309389","https://pbs.twimg.com/media/GmTTBPuWAAA_5jv.jpg","","en","therealcellular@icloud.com","11","34","264","https://x.com/Cellular_jnr/status/1901876971908309389","2230626292","Cellular_jnr"
"1902652416698278033","Thu Mar 20 09:24:20 +0000 2025","232","The Fifa club world club trophy has landed Netflix fc cannot relate https://t.co/TwRNSov2Xk","1902652416698278033","https://pbs.twimg.com/media/GmeURYtawAAqJlk.jpg","","en","Up In The Skies. Elevated 🧘‍♀","0","12","40","https://x.com/akuahwritess/status/1902652416698278033","1287435114880868352","akuahwritess"
"1902496445972017311","Wed Mar 19 23:04:34 +0000 2025","12","¡LOS CONVOCADOS DE LA LIGA MX! Con la fecha FIFA el fútbol mexicano ha aportado 30 jugadores a diversas selecciones nacionales con representación en 11 países destacando al América como el equipo con más jugadores convocados de toda la liga https://t.co/rt08du9QOG","1902496445972017311","https://pbs.twimg.com/media/GmcGaEta8AAK5uf.jpg","","es","","0","0","6","https://x.com/ClaroSports/status/1902496445972017311","1931581532","ClaroSports"
"1902662784913195185","Thu Mar 20 10:05:32 +0000 2025","112"," FIFA WORLD CUP QUALIFIERS | AFC's Round 3 HT: Australia 🇦🇺 3⃣ - 0⃣ 🇮🇩 Indonesia #AFC #AsianQualifiers https://t.co/uV9TBfrpO1","1902662784913195185","https://pbs.twimg.com/media/GmeduEfaMAAsPx2.jpg","","en","","14","55","12","https://x.com/theaseanball/status/1902662784913195185","1238643804699164672","theaseanball"
"1902644076169593130","Thu Mar 20 08:51:11 +0000 2025","50","🇿🇼 Zimbabwe vs 🇧🇯 Benin FIFA World Cup qualifier is here and we re putting your prediction skills to the test! Can the Warriors clinch a victory against Benin? Don t miss a second of the action! Stream the match seamlessly with a MoGigs bundle - dial *379# now! https://t.co/FVIsiFRKfE","1902644076169593130","https://pbs.twimg.com/media/GmeMsZkXEAA5RND.jpg","","en","Zimbabwe","0","58","6","https://x.com/NetOneCellular/status/1902644076169593130","2269401481","NetOneCellular"
"1902589840887304283","Thu Mar 20 05:15:41 +0000 2025","116","🇦🇺️🇮🇩 Ranking FIFA kedua tim memang jomplang terpaut hingga 100 level. Namun Australia dan Indonesia di atas kertas sebetulnya tidak terlalu jauh. #TimnasIndonesia #Australia #WCQ2026 #TimnasDay https://t.co/CidCge1VC7","1902589840887304283","https://pbs.twimg.com/amplify_video_thumb/1902585509496385536/img/XCGshSRk1RclMbN4.jpg","","in","Indonesia","1","3","16","https://x.com/GOAL_ID/status/1902589840887304283","27197792","GOAL_ID"
"1901837834140500215","Tue Mar 18 03:27:28 +0000 2025","0"," Llegaron los jugadores franceses 🇫🇷 a la concentración y como siempre no defraudaron con su vestimenta #francia #futbol #fifa #seleccionfrancesa #deportes #marcaamerica #marcamexico https://t.co/sOCM4hrfaR","1901837834140500215","https://pbs.twimg.com/media/GmSvaV_WgAAF53u.jpg","","es","México","0","0","0","https://x.com/MarcaMexico_/status/1901837834140500215","1623720687444557832","MarcaMexico_"
"1902660984235266053","Thu Mar 20 09:58:23 +0000 2025","670","#SAMURAIBLUE FIFA #ワールドカップ アジア最終予選 日本代表×バーレーン代表🇧🇭 埼玉スタジアム2002 #影山優佳 #jfa #daihyo #サッカー日本代表 https://t.co/DUssZJKez8","1902660984235266053","https://pbs.twimg.com/media/Gmeb_ExaEAA-LTl.jpg","","ja","","12","5","141","https://x.com/tospophoto/status/1902660984235266053","1263309543817142272","tospophoto"
"1902001323760918921","Tue Mar 18 14:17:07 +0000 2025","10","Gang imeniita fifa kumbe hawajatrain @uchiha_ryz @pb_cobain . https://t.co/iTwRnOc6RD","1902001323760918921","https://pbs.twimg.com/media/GmVEG-MaQAAAILs.jpg","","in","village hidden in the sand","0","5","4","https://x.com/Muvai_/status/1902001323760918921","1536977044990574592","Muvai_"
"1902132911815450891","Tue Mar 18 23:00:00 +0000 2025","15","Cositas por las que extrañábamos la Fecha FIFA. El estilo de los futbolistas de Francia para llegar a la concentración. https://t.co/3C2O2Q3asl","1902132911815450891","https://pbs.twimg.com/media/GmWBtPZWsAAkAnP.jpg","","es","United States","4","2","2","https://x.com/ESPNDeportes/status/1902132911815450891","114570540","ESPNDeportes"
"1902514632650093035","Thu Mar 20 00:16:50 +0000 2025","3857","Este jueves en la fecha FIFA. QUÉ VIVA EL FÚTBOL. https://t.co/fTjPcIqYQ1","1902514632650093035","https://pbs.twimg.com/media/GmcW2_qWEAA3AiD.jpg","","es","","20","26","373","https://x.com/InvictosSomos/status/1902514632650093035","4488217998","InvictosSomos"
"1902375534077620350","Wed Mar 19 15:04:07 +0000 2025","25","Group C. ⤵️ https://t.co/dm82XRQ1nJ","1902375538586493345","https://pbs.twimg.com/media/GmaUPXsb0AAgwOy.jpg","FIFAWorldCup","en","","2","5","6","https://x.com/FIFAWorldCup/status/1902375538586493345","138372303","FIFAWorldCup"
"1902650376882376909","Thu Mar 20 09:16:14 +0000 2025","2408","New FIFA Club World Cup trophy at the Bridge. #CFC https://t.co/VX1IhI7Ob1","1902650376882376909","https://pbs.twimg.com/media/GmeSbxXaIAAcKfT.jpg","","en","London, England","7","36","137","https://x.com/TheBlueDodger/status/1902650376882376909","1537305101697785857","TheBlueDodger"
"1902307258542719369","Wed Mar 19 10:32:48 +0000 2025","6977"," FIFA/FC is reportedly the 2nd most stressful game in the world 1 Mario Kart 2 FIFA/FC 3 Call of Duty Thoughts? https://t.co/QF8WxZDjRz","1902307258542719369","https://pbs.twimg.com/media/GmZaXiNa8AIP1gl.jpg","","en","DM for Promo ✉️","150","146","262","https://x.com/FUT25News_/status/1902307258542719369","1038289470284607488","FUT25News_"
"1902661896312139979","Thu Mar 20 10:02:00 +0000 2025","354","🇯🇵 A day Japan will never forget! Will they qualify for #FIFAWorldCup 26 today?","1902661896312139979","","","en","","3","8","38","https://x.com/FIFAWorldCup/status/1902661896312139979","138372303","FIFAWorldCup"
"1902427041934238197","Wed Mar 19 18:28:46 +0000 2025","102","Fc25 with Real Madrid and Mbappe has to be the worse cheat and worst fifa Game ever. @EASPORTSFC gotta fix this Asap or I m no more playing this shit!!!!","1902427041934238197","","","en","Summerville, UK ","0","76","15","https://x.com/CFCFico/status/1902427041934238197","1578480256310280196","CFCFico"
"1902335830976266599","Wed Mar 19 12:26:20 +0000 2025","388","Amanhã o Japão pode ser a primeira seleção classificada em campo para a Copa! Basta vencer o Bahrein. Podem se garantir até a próxima semana: Coreia do Sul Irã Uzbequistão Iraque e Argentina. O classificado direto da OFC se define nesta data Fifa de março. https://t.co/emkgOkALfp","1902335830976266599","https://pbs.twimg.com/media/GmZ0W3wbAAAnkk4.jpg","","pt","São Paulo","3","12","12","https://x.com/lbertozzi/status/1902335830976266599","37929603","lbertozzi"
"1902382532722643418","Wed Mar 19 15:31:55 +0000 2025","13060","A Data FIFA é importante para analisarmos novas gerações. Na África a escolha do momento foi Assane Diao. Destaque do COMO na Itália e que estava na convocação de 2 seleções: Espanha e Senegal. A escolha de representar uma seleção africana vale uma reflexão sobre DIÁSPORA. https://t.co/3qdFPuqa5Y","1902382532722643418","https://pbs.twimg.com/media/GmaeU0Sa8AYPT9F.jpg","","pt","Rio de Janeiro, Brasil","40","51","455","https://x.com/luisfernanfilho/status/1902382532722643418","1072203460869849091","luisfernanfilho"
"1902000085673664927","Tue Mar 18 14:12:12 +0000 2025","3328","ياه على العظمة ياه على الفِكر #FIFAWorldCup https://t.co/nRmPT4TvJF","1902000085673664927","https://pbs.twimg.com/amplify_video_thumb/1901991057740431360/img/Y_umbcXH-8xZ0aoO.jpg","","ar","","23","29","161","https://x.com/fifaworldcup_ar/status/1902000085673664927","142266613","fifaworldcup_ar"
"1899592593706484191","Tue Mar 11 22:45:41 +0000 2025","4030","LET S GOOOOO!!!!! BRAVO À TOUS!!! ️ #LIVPSG https://t.co/rj39JXk2IN","1899592593706484191","https://pbs.twimg.com/amplify_video_thumb/1899592529273565184/img/7W9bkyezif8lcmvN.jpg","","fr","Lestwins.vista@gmail.com ","6","72","245","https://x.com/TwinsFifaHD/status/1899592593706484191","755415238145638400","TwinsFifaHD"
"1902431125605113944","Wed Mar 19 18:45:00 +0000 2025","2062","‍ TOTW Messi goes so hard in the FIFA 19 cosmetic https://t.co/wSQb4e4jQq","1902431125605113944","https://pbs.twimg.com/media/GmbH44ya8AEN52G.jpg","","en","Worldwide","1","14","23","https://x.com/FUTBIN/status/1902431125605113944","2451611514","FUTBIN"
"1902197339013714013","Wed Mar 19 03:16:01 +0000 2025","466","Cristiano Ronaldo scores 1 PENALTY and Fabrizio Romano post 6 times. But but ️ Penalty for FIFA boy team Argentina https://t.co/lERfyncDFE","1902197339013714013","https://pbs.twimg.com/media/GmX2ZDKaQAADPvD.jpg","","en","","0","18","53","https://x.com/Troll_Penaldo/status/1902197339013714013","1714902651492880384","Troll_Penaldo"
"1901951725675893030","Tue Mar 18 11:00:02 +0000 2025","2986"," If you could bring back one player as a 'Streets Won't Forget' card who are you choosing? FIFA 14 Fredy Guarin my https://t.co/dAbaVzX8pT","1901951725675893030","https://pbs.twimg.com/media/GmUO1S8WEAAtUCG.jpg","","en","Worldwide","21","225","26","https://x.com/FUTBIN/status/1901951725675893030","2451611514","FUTBIN"
"1902369113944506769","Wed Mar 19 14:38:35 +0000 2025","1321","زياش ديما جايب العز لبلادو 🇲🇦 #FIFAWorldCup | @EnMaroc https://t.co/7WqorhPywu","1902369113944506769","https://pbs.twimg.com/media/GmaRXUxXMAAZhKV.jpg","","ar","","11","26","134","https://x.com/fifaworldcup_ar/status/1902369113944506769","142266613","fifaworldcup_ar"
"1902347051179913295","Wed Mar 19 13:10:55 +0000 2025","14","Aujourd'hui je Pack Henry TOTY !! ( Ou Gattuso 88 pour là 29ème fois ) ▶️Lien du live : https://t.co/ZgRXm5Q8Tx Choix Icone 87+ Packs 83x10 84x7 86x3 85x3 et pleins d'autres Packs Semaine du Pack #6 ( On jouera avec une équipe 100% 1er détenteur en fut champion) https://t.co/SgYVi7f2Dx","1902347051179913295","https://pbs.twimg.com/media/GmZ-icga8AAl5c3.png","","fr","France","0","3","5","https://x.com/robert87000/status/1902347051179913295","2876411412","robert87000"
